NEE,LE,LE_unc,H,H_unc,Tau,Tau_unc,CO2_strg,LE_strg,H_strg,Pa,Ta,RH,VPD,Rnet,Rg,G1,G2,G3,G4,Tsoil1,Tsoil2,VWC_1,VWC2,Precipitation,Windspeed,Winddir,FootprintFraction,Ustar,TKE,Tstar,L,zL,TER,GEP
4.3982,18.52,1.4787,-28.475,1.8676,0.082957,0.0047196,0.015766,0.27888,0.58416,100.947,10.23,78.74,2.64,-16.582,0.0,-2.6669,-6.504,-5.5422,-4.0399,12.565,12.285,0.61476,0.43404,0.0,1.9562,152.82,96,0.26,0.33115,-0.087976,53.584,0.026943,5.54461,1.1446
7.8861,3.9646,2.2403,-10.705,0.70772,0.021989,0.0015508,-1.6423,-0.29746,-0.35593,100806.5,17.73,90.34,1.95,-30.09,5.59,-4.0682,-2.591,-7.6319,-2.403,23.011,23.287,0.55521,0.25136,0.0,1.4156,280.82,96,0.14,0.11503,-0.064923,20.381,0.060438,11.79334,3.9033
9.7864,7.8979,0.66101,-16.29,1.1808,0.05058,0.003663,0.07654,-0.097529,-0.19119,101.564,16.54,89.12,2.04,-22.14,0.0,-5.8745,-6.7531,-5.344,-8.0198,17.776,17.618,0.10725,0.15616,0.0,1.4031,260.99,96,0.2,0.26904,-0.064804,46.109,0.028094,13.95959,4.1696
0.80568,8.6902,0.35607,-15.16,0.83787,0.15311,0.010964,-0.007979,0.07205,0.054811,101.127,6.36,88.12,1.14,-2.346,0.0,0.7905,0.54125,0.37643,1.3285,4.4206,4.6098,0.21523,0.35971,0.0,3.866,210.47,96,0.35,1.2801,-0.034229,246.63,0.0062848,1.30003,0.49003
1.8838,-6.2985,0.30783,-34.137,1.3744,0.10261,0.0053372,-0.0034176,-0.011372,-0.17982,99.933,3.77,88.28,0.94,-68.42,0.0,-13.317,-10.251,-10.159,-8.8403,2.672,2.9627,0.26683,0.44057,0.0,3.3672,137.23,81,0.29,0.58991,-0.094322,59.748,0.02426,1.44925,-0.43075
2.2109,29.757,3.5956,-29.08,1.9236,0.26771,0.015056,-0.055968,0.021877,0.3225,101.208,1.97,83.4,1.17,-31.269,0.0,-5.3848,-9.7834,-11.366,-8.5208,4.7518,4.2799,0.5146,0.38185,0.0,2.8921,263.66,97,0.46,1.2494,-0.049291,289.52,0.0052874,2.56722,0.35722
3.3954,0.19606,0.41664,-6.5618,0.50325,0.022828,0.0020443,0.028874,-0.0060827,-0.067674,102.497,9.94,91.0,1.1,-2.9781,0.0,-0.0081928,2.3889,1.5046,1.0327,8.1015,8.3602,0.51653,0.38172,0.0,1.0132,187.76,96,0.13,0.11403,-0.038319,33.144,0.044569,3.63692,0.23692
2.3233,33.167,1.2965,-73.93,2.9169,0.31241,0.01831,-0.0035802,0.1406,-0.016213,101.237,11.46,70.74,3.95,-56.43,0.0,-3.388,-3.7041,-1.6955,-3.7028,8.7208,8.6648,0.29093,0.48405,0.0,4.8734,215.86,96,0.5,2.3157,-0.1178,151.46,0.0096586,2.58008,0.26008
7.9978,1.2236,0.22791,-3.2247,0.29941,0.019537,0.0019082,-0.0818,0.083113,-0.25998,102.119,15.85,84.65,2.76,-13.18,0.0,-9.0783,-7.7261,-5.6442,-9.4408,17.727,16.99,0.18545,0.38156,0.0,1.2845,148.37,92,0.13,0.13745,-0.020572,55.415,0.02785,9.68617,1.6862
2.0157,8.7244,0.56645,-18.058,1.3004,0.055977,0.0045693,0.025464,-0.075661,-0.12378,103527.2,7.34,83.18,1.72,-13.151,0.0,1.0232,1.3853,1.9775,1.1607,5.7428,5.7659,0.5825,0.36685,0.0,2.1431,192.74,96,0.21,0.44503,-0.066764,45.163,0.034099,1.96477,-0.05523
2.3244,0.95335,0.32644,-52.017,2.268,0.19144,0.011417,0.030246,-0.03584,0.072697,100289.0,4.46,82.53,1.46,-77.607,0.0,-3.8048,-5.0075,-5.503,-3.6423,5.6576,5.6983,0.62223,0.40645,0.0,4.373,209.63,96,0.39,1.2562,-0.10517,100.01,0.015399,1.76728,-0.55272
16.141,10.512,1.0023,-9.1109,0.86162,0.015958,0.0012094,-1.0503,-0.033125,0.46003,101.521,15.93,72.08,5.04,-19.418,0.0,-4.5027,-8.9673,-4.42,-3.3432,22.703,23.098,0.48921,0.29046,0.0,0.73847,164.18,96,0.11,0.068721,-0.064558,14.529,0.1,11.86718,-4.2728
2.8544,-6.8808,0.38827,-25.974,1.5124,0.039891,0.0029143,-0.00082761,-0.18473,-0.52297,101.909,13.4,84.62,2.36,-62.5,0.0,-3.5729,-0.2245,-7.0873,-9.1717,13.692,11.996,0.23394,0.40232,0.0,1.5828,181.48,96,0.18,0.18157,-0.11569,19.818,0.076523,2.90686,0.056863
6.8414,13.164,1.2036,-50.769,3.3065,0.088473,0.0066771,0.041811,-0.63794,-0.49786,100.244,8.79,81.98,2.03,-67.17,0.0,-5.4094,-10.268,-9.2352,-6.5609,13.006,12.916,0.58207,0.40356,0.0,1.653,242.24,96,0.27,0.49073,-0.15206,33.017,0.042305,5.66246,-1.1775
0.87648,-3.2501,2.9315,-27.132,2.4397,0.10531,0.0072205,0.015078,0.13058,-0.017203,100.505,6.51,90.75,0.89,-21.341,0.0,-2.9009,0.86758,1.3243,0.55029,5.8532,6.0945,0.37935,0.54505,0.0,2.7318,228.63,96,0.29,0.66377,-0.074104,79.072,0.018123,1.34564,0.46564
4.0248,34.314,4.7239,-28.658,2.2787,0.039764,0.0037112,0.16913,0.30663,-0.62209,100.924,18.71,68.12,6.86,-11.012,35.57,4.0412,4.79,10.641,3.0176,19.86,20.702,0.34496,0.47597,0.0,1.5588,182.43,96,0.18,0.36531,-0.12956,18.542,0.073671,8.11544,4.0954
6.5648,5.1345,1.1207,-19.593,1.3658,0.022331,0.0016964,0.40789,-0.32066,-1.1251,101.153,12.89,79.21,3.08,-67.23,0.0,-12.634,-5.929,-4.8574,-7.583,18.576,18.174,0.11035,0.16492,0.0,1.3357,223.19,96,0.13,0.14983,-0.11702,11.029,0.1375,10.83069,4.2707
8.1207,28.384,1.3,-42.996,2.1877,0.32962,0.014644,-0.0015338,0.048271,-0.10387,101590.7,14.47,67.45,5.35,-45.328,0.0,0.53834,-0.69226,-4.9989,-0.58925,18.87,18.922,0.58059,0.29584,0.0,3.4722,251.57,97,0.52,1.7291,-0.066891,286.25,0.0039288,7.56109,-0.55891
1.2906,9.4696,0.87429,-41.175,1.3667,0.26311,0.010679,0.0027782,0.00049572,0.098933,98.013,8.63,85.92,1.57,-25.95,0.0,5.0712,3.5663,1.8625,3.6612,6.2816,6.5003,0.29715,0.46535,0.0,4.8625,186.36,96,0.47,1.5259,-0.072289,212.44,0.0068232,1.34161,0.05161
3.5609,28.668,3.4972,-8.2009,2.0101,0.01758,0.0022836,0.15417,0.78869,-0.52515,102250.1,19.02,59.09,8.97,-34.203,93.85,12.824,9.4881,11.267,9.1044,23.534,22.56,0.54791,0.28854,0.0,0.54745,231.5,97,0.12,0.11063,-0.055461,18.856,0.065326,13.31129,9.7513
2.3422,14.1,0.79193,-21.061,1.2,0.14407,0.0086014,-0.006914,-0.12228,-0.095734,101334.3,6.08,88.8,1.05,-23.729,0.0,-0.52268,-0.37043,0.62742,-0.42877,5.5264,5.5014,0.60379,0.39607,0.0,2.691,246.52,96,0.34,0.73939,-0.04895,161.5,0.00854,2.28382,-0.056179
4.1477,-1.9007,0.45035,-4.3569,0.47053,0.035332,0.0041381,-0.10193,-0.47174,-0.10935,100899.6,12.34,81.17,2.69,-28.901,0.0,2.4276,1.9332,-1.644,1.9985,17.965,17.753,0.59159,0.29106,0.0,1.4673,176.89,96,0.17,0.24804,-0.020693,98.606,0.015618,4.94337,0.79337
2.0981,6.2353,0.63783,-11.205,0.64548,0.045318,0.0027804,0.059621,0.11457,-0.1802,104217.0,5.18,79.38,1.82,-12.805,0.0,-4.0661,-5.1024,-5.9143,-4.1947,6.236,6.3398,0.56397,0.34495,0.0,1.8612,316.31,75,0.19,0.22159,-0.045736,52.077,0.026484,1.87505,-0.22495
5.5306,8.3821,0.88204,-20.767,2.2587,0.044674,0.0039236,0.072789,-0.38444,-0.38608,101.713,9.85,79.49,2.49,-54.383,0.0,-38.345,-28.126,-16.617,-31.427,13.113,13.276,0.10624,0.32494,0.0,1.2381,264.02,96,0.19,0.25076,-0.087051,28.801,0.050095,5.04082,-0.48918
1.1276,12.587,0.59174,-40.415,2.0166,0.13612,0.0080961,-0.017755,0.011436,0.06277,99.25,2.01,80.63,1.37,-62.08,0.0,-18.163,-16.41,-14.858,-14.254,1.5761,1.6635,0.29693,0.46602,0.0,3.3382,233.51,96,0.33,0.8427,-0.097025,76.717,0.018894,1.19444,0.064441
9.6636,19.531,4.6421,-42.894,2.7685,0.062772,0.0046497,-0.20773,-1.5241,-0.01864,100.791,21.15,70.34,7.43,-50.964,0.0,-19.507,-9.316,-5.7215,-16.467,21.241,20.578,0.1594,0.27367,0.0,1.2355,189.57,97,0.23,0.296,-0.15491,24.962,0.047745,7.42106,-2.2389
2.075,1.1194,0.12477,-8.6329,0.857,0.018282,0.0021482,0.06693,-0.019123,-0.11801,102.169,5.68,84.59,1.41,-11.623,0.0,1.2186,0.97929,1.0234,0.66409,5.2717,5.2381,0.4788,0.3606,0.0,1.1696,188.68,95,0.12,0.1081,-0.056067,17.65,0.11558,2.05723,-0.022769
9.4432,33.633,1.8794,-20.729,0.98701,0.1146,0.0054875,-0.11436,-0.47896,-0.14539,101.367,16.1,87.86,2.21,-10.104,0.0,-4.1383,-6.3896,-4.5136,-3.643,18.929,19.16,0.68688,0.444,0.0,2.2605,280.94,96,0.31,0.46907,-0.054809,123.42,0.011772,9.37618,-0.063823
3.1852,3.8791,0.99358,-7.9708,0.66572,0.06568,0.0053836,0.076116,0.073463,-0.36852,103.055,12.15,65.26,4.9,-16.853,0.0,-2.698,1.1941,1.7449,0.56977,12.132,11.767,0.048068,0.23009,0.0,2.1756,280.29,96,0.23,0.36872,-0.027491,133.96,0.01157,3.09095,-0.099051
6.4283,29.33,2.306,-12.779,1.227,0.037379,0.0029182,0.24867,-0.09324,-0.68467,101.629,17.11,54.08,8.94,-10.03,49.23,2.2953,3.226,10.395,-0.23344,22.36,21.195,0.075671,0.28663,0.0,1.3018,316.77,81,0.18,0.20286,-0.059308,37.263,0.041416,12.25974,5.8297
1.5466,-0.10381,0.43349,-36.856,1.8323,0.078954,0.0045969,0.013795,-0.027925,-0.30587,101623.6,5.53,78.6,1.93,-63.66,0.0,-3.0699,-3.7435,-4.4836,-2.9371,6.0988,6.257,0.55612,0.33148,0.0,2.7672,276.92,96,0.25,0.47037,-0.11548,37.213,0.038502,1.95859,0.40859
3.5723,1.066,0.30595,-14.214,1.1676,0.044387,0.0043027,0.017555,0.12845,-0.023717,101.791,11.58,81.09,2.57,-12.581,0.0,-10.137,-6.6924,-6.5485,-6.7325,12.573,12.648,0.18878,0.28548,0.0,1.5686,203.27,96,0.19,0.31564,-0.059904,42.078,0.034056,3.41682,-0.15318
1.428,-5.6127,0.91401,-17.074,1.067,0.040826,0.0033667,-0.011592,0.010938,-0.0049622,102.395,7.42,91.51,0.87,-12.19,0.0,4.9121,5.0418,5.0349,5.7318,4.1763,4.526,0.21745,0.36515,0.0,2.0281,208.58,95,0.18,0.29595,-0.074311,30.045,0.051589,1.36486,-0.065136
-1.0187,45.611,10.641,8.7236,2.8808,0.094743,0.0071788,-0.10126,0.62822,0.54989,101893.4,13.14,86.63,2.01,47.677,148.53,-7.055,-6.9566,-14.449,-6.8496,19.051,19.13,0.61395,0.30582,0.0,2.0529,237.74,97,0.28,0.65403,0.025201,-215.7,-0.0071396,7.34935,8.3694
9.2275,-26.414,11.869,-23.497,1.7,0.052102,0.0040536,0.072993,-0.072153,-0.12651,100946.1,13.42,92.49,1.15,-55.987,0.0,-10.041,-10.217,-13.783,-8.9552,17.484,17.675,0.73919,0.4234,0.0,1.3244,193.94,96,0.21,0.31273,-0.091968,32.979,0.037351,9.26671,0.036706
9.2736,14.838,0.87962,-14.622,0.69555,0.010066,0.00061068,0.061672,0.27916,0.0065444,101.724,16.08,79.66,3.71,-2.4728,0.0,-3.4049,-2.0703,-6.5,-6.1734,17.998,18.033,0.31552,0.40625,0.0,0.70644,142.38,84,0.09,0.043689,-0.13029,4.5368,0.30109,9.40587,0.13587
11.742,-64.874,3.1394,-32.91,1.927,0.1677,0.010252,0.0299,0.097871,-0.0039008,100.548,14.36,83.6,0.03,-68.02,0.0,-9.3508,-9.7765,-13.962,-10.063,17.002,16.908,0.13349,0.50972,0.0,3.242,193.75,96,0.37,1.1162,-0.072607,134.01,0.0094166,7.55715,-4.1828
6.5324,7.7861,1.6541,-7.8297,0.84109,0.032748,0.0028895,-0.65794,0.45504,0.30179,101.994,14.2,91.1,0.01,-10.37,10.55,-7.8564,-8.5056,-13.568,-9.5157,16.554,16.403,0.11661,0.49944,0.0,1.1649,192.21,96,0.16,0.15196,-0.038764,48.146,0.02621,7.09589,0.56589
2.3464,25.052,1.0475,-46.962,2.9364,0.24903,0.014609,0.0054145,0.17271,0.4606,101.216,14.04,81.75,2.92,-5.134,0.0,10.218,10.692,11.618,12.153,8.1494,8.9438,0.21479,0.3689,0.0,4.715,238.62,96,0.45,1.8233,-0.084091,172.48,0.0089867,2.1457,-0.2043
2.8331,-4.628,0.62072,-52.227,2.7608,0.11795,0.007369,0.0068873,-0.24238,-0.29825,100.924,5.3,86.68,1.18,-68.039,0.0,-0.91813,-3.9457,-3.6314,-2.9504,5.7814,5.6068,0.52592,0.40546,0.0,2.0706,195.29,96,0.31,0.48844,-0.13427,48.174,0.034002,2.84893,0.018933
3.3237,42.402,2.3099,-15.117,0.65342,0.20924,0.013439,0.016309,-0.29474,-0.13583,102.43,17.57,67.62,6.48,12.982,33.66,5.4563,6.1547,5.8602,4.5757,16.875,16.37,0.040811,0.20272,0.0,3.8782,193.68,96,0.41,1.3742,-0.029529,416.47,0.0036091,3.96983,0.64983
14.266,30.342,3.4959,-24.105,0.9918,0.16619,0.009223,0.0035691,0.46689,-0.087501,100.682,15.86,84.59,2.77,-2.371,0.0,-9.3124,-8.6415,-9.5933,-9.7487,16.03,15.702,0.2474,0.38197,0.0,3.7442,169.69,96,0.37,0.95145,-0.0531,186.02,0.0082963,10.45732,-3.8127
5.1239,18.206,1.0885,-44.541,3.0184,0.34285,0.018326,0.02999,0.16521,-0.32851,100.259,11.95,79.85,2.81,-47.145,0.0,-2.2206,-4.5309,-4.0757,-3.0042,12.683,12.629,0.59739,0.41589,0.0,3.2932,211.98,97,0.53,1.7834,-0.068093,292.33,0.0049386,5.58409,0.46409
5.6021,-10.694,2.0192,-18.011,1.9965,0.014858,0.0021252,0.10844,-0.27057,-0.36491,101.457,6.53,90.39,0.93,-59.87,0.0,-7.5322,-13.172,-12.793,-9.0853,11.513,11.296,0.66089,0.47334,0.0,0.76189,254.42,96,0.11,0.13049,-0.13035,6.266,0.22292,5.11724,-0.48276
1.1956,61.499,2.0613,-73.815,2.6889,0.37411,0.020816,-0.0018888,0.050214,-0.38553,97.727,6.77,67.92,3.16,-42.51,0.0,-9.0207,-6.1713,-5.3716,-5.8326,4.891,5.2428,0.26991,0.44724,0.0,5.578,213.53,96,0.56,2.7541,-0.1086,198.95,0.0072859,1.1764,-0.023596
3.3334,13.655,0.98353,-7.249,0.78035,0.16582,0.0096725,-0.022457,0.028946,0.037773,100.825,13.95,75.22,3.94,11.089,44.17,-9.4877,-6.872,-2.2129,-3.4136,15.682,15.222,0.18309,0.32544,0.0,3.6249,185.89,96,0.37,1.2828,-0.015941,608.27,0.0023559,4.03364,0.70364
3.7098,42.024,2.1884,-34.935,1.7444,0.16072,0.011418,-0.10672,-0.11181,0.079698,98.807,13.07,81.19,2.82,-4.8048,0.0,-3.8597,-1.8495,-0.80455,-1.7239,12.668,12.647,0.39047,0.57397,0.0,3.103,229.84,96,0.37,1.21,-0.078694,121.84,0.011762,3.17858,-0.53142
8.0229,14.128,0.69596,-16.225,0.78711,0.016626,0.00080531,-0.26009,0.72026,0.10116,102801.5,11.34,81.42,2.49,-9.6115,0.0,-11.135,-9.5252,-16.683,-8.985,15.177,15.475,0.75522,0.43097,0.0,0.8431,153.72,96,0.12,0.061517,-0.11114,8.3724,0.12872,8.225,0.205
0.82435,-1.2876,0.40602,-5.4065,0.68733,0.0069611,0.0008803,-0.023428,0.25394,0.25184,102.034,3.64,91.9,0.64,-7.8663,0.0,-14.513,-15.614,-11.82,-8.5319,4.1433,4.7687,0.32882,0.50041,0.0,0.74961,166.84,96,0.07,0.058471,-0.056744,6.5538,0.21865,1.24803,0.42803
2.3062,11.107,0.76811,-35.777,2.7288,0.065633,0.0043161,0.09813,0.13638,-0.99592,101.524,6.15,65.44,0.03,-78.02,0.0,-15.193,-9.4272,-2.9182,-10.29,7.7509,7.5815,0.27965,0.52919,0.0,2.3725,280.73,96,0.23,0.32124,-0.12402,28.576,0.053538,2.60074,0.29074
4.1832,-5.0224,1.0218,-20.865,1.3397,0.042291,0.0032868,-0.075448,0.11422,0.056996,102785.6,7.14,90.83,0.92,-63.098,0.0,-12.391,-10.298,-14.304,-10.252,13.236,13.555,0.64511,0.30469,0.0,1.5952,317.4,76,0.18,0.26681,-0.089014,25.8,0.043589,5.70448,1.5245
2.6508,8.3837,3.8283,-36.137,3.2734,0.30589,0.014603,-0.029297,1.1547,0.87113,101.296,12.55,86.51,1.96,-0.847,0.0,4.9087,1.8019,-2.1905,3.9753,8.5733,9.1,0.31269,0.49038,0.0,4.9743,184.57,96,0.5,1.794,-0.058222,302.45,0.0049919,2.51053,-0.13947
3.2386,14.037,0.79308,-17.779,0.94437,0.24354,0.016164,0.00032141,-0.0055834,0.0554,100.465,10.55,75.26,3.14,-6.6816,0.0,-8.3496,-8.9563,-5.7467,-4.5302,12.201,11.702,0.18238,0.2777,0.0,4.2927,221.47,96,0.45,1.8908,-0.032155,434.04,0.0033015,3.86011,0.62011
2.4936,-4.4414,0.83742,-24.638,1.497,0.071148,0.0052902,0.014334,-0.091812,-0.34515,102.605,7.5,88.16,1.22,-44.65,0.0,-1.3029,0.23961,1.1925,0.49519,6.0583,6.3555,0.24486,0.4032,0.0,2.1696,230.69,96,0.24,0.42428,-0.081165,47.834,0.031704,2.96553,0.47553
8.2512,48.911,3.8898,-22.295,1.5176,0.1314,0.0098257,-0.2928,-0.57504,0.14849,101.58,17.28,80.95,3.75,-3.463,12.4,-4.1527,-2.1436,7.9873,-1.7689,21.36,21.506,0.089033,0.22646,0.0,2.2972,266.62,97,0.33,0.80098,-0.055109,141.51,0.0097695,9.9204,1.6704
2.4085,-0.63415,0.13631,-22.032,1.6527,0.027677,0.0023238,0.11303,0.10501,-0.81605,102.687,8.41,70.56,0.03,-73.29,0.0,-11.313,-12.798,-4.7845,-10.045,11.655,10.525,0.26036,0.60872,0.0,2.151,145.78,95,0.15,0.17827,-0.11754,12.697,0.1168,3.41858,1.0086
3.3226,-5.7615,0.66905,-42.828,2.5196,0.12136,0.0089456,0.017662,0.14377,0.034177,100.294,7.42,86.36,1.4,-59.873,0.0,-28.599,-25.584,-16.789,-20.653,6.9231,7.7867,0.27006,0.43169,0.0,2.4779,241.94,96,0.31,0.84347,-0.10925,62.383,0.024309,3.07331,-0.24669
8.8602,28.43,2.2877,-50.514,2.4598,0.16085,0.0070345,0.047776,-0.56628,-1.1048,102.216,11.99,65.23,4.86,-73.136,0.0,4.5724,-2.6549,1.2299,2.043,20.911,20.672,0.44346,0.27426,0.0,2.8373,280.1,96,0.36,0.70034,-0.11176,81.466,0.016683,8.76906,-0.090941
4.8129,-7.9798,0.72097,-16.952,1.4696,0.013201,0.0012846,0.015896,0.14059,-0.18397,102871.9,10.96,88.33,1.52,-42.864,27.3,-13.479,-12.274,-15.991,-11.465,14.294,14.517,0.76685,0.43537,0.0,0.67552,183.62,96,0.1,0.090182,-0.13016,5.6576,0.19049,7.86757,3.0576
1.8167,4.1249,0.22349,-8.2474,0.48767,0.028371,0.0021103,-0.044623,0.06375,0.011577,101949.2,8.1,83.29,1.8,-8.9409,0.0,2.5029,2.0843,2.0804,1.9595,8.2513,8.0617,0.5459,0.30491,0.0,2.0769,136.07,79,0.15,0.17573,-0.043209,36.277,0.042452,2.15876,0.33876
6.5549,23.569,1.6937,-22.403,0.98702,0.083372,0.0051922,-0.83762,-0.50896,-0.15256,101.703,17.76,86.37,2.76,25.71,101.95,-9.9581,-11.611,-5.9219,-13.075,20.662,20.48,0.061129,0.19956,0.0,1.6753,223.28,96,0.26,0.40307,-0.069494,71.373,0.018807,12.27684,5.7268
5.1152,3.0894,0.39097,-1.6822,0.26033,0.01171,0.00095132,0.08375,0.082834,0.026731,101.522,14.28,93.11,1.12,-19.668,0.0,-22.351,-17.355,-10.435,-19.715,16.107,16.24,0.15787,0.33361,0.0,0.93997,158.26,96,0.1,0.07159,-0.013865,49.112,0.029378,5.8048,0.6848
6.2145,-8.7808,0.6388,-12.704,1.2405,0.032492,0.0037659,0.0085034,0.39145,0.70658,100.998,10.8,88.44,1.49,-31.278,0.0,-13.389,-14.831,-9.1272,-7.0204,12.694,12.252,0.19891,0.32188,0.0,1.1145,144.6,84,0.16,0.28523,-0.062727,29.556,0.049617,3.92491,-2.2851
1.4441,12.615,0.9472,-35.573,1.9252,0.18781,0.012593,-0.01448,0.22066,0.18838,100.86,8.18,82.17,1.93,-14.65,0.0,3.4441,2.9661,3.0334,4.0671,4.3639,4.7403,0.23972,0.35862,0.0,3.6855,203.06,96,0.39,1.1126,-0.072838,144.54,0.010724,1.59443,0.15443
3.2339,5.8759,0.35649,-20.625,1.0381,0.092801,0.0057759,-0.0042532,-0.020443,0.094311,103.649,6.88,89.34,1.06,-9.9214,0.0,-1.8966,-1.2109,-2.7205,-1.8752,5.3973,5.4843,0.51221,0.37917,0.0,1.7628,263.57,97,0.27,0.43752,-0.059134,84.138,0.018194,2.86806,-0.36194
1.9526,2.2045,1.7728,-6.4195,0.87102,0.018903,0.0019429,0.010263,0.46876,0.70065,102.706,3.73,92.11,0.63,-3.977,0.0,-15.837,-14.497,-12.044,-11.69,3.0146,3.4589,0.23973,0.39871,0.0,1.1277,202.59,96,0.12,0.12254,-0.040759,24.584,0.061687,2.19008,0.24008
6.834,5.0753,0.6006,-8.472,1.1037,0.011492,0.0014871,-0.55229,0.42287,0.56901,102.108,11.69,86.08,1.91,-18.46,0.0,-19.515,-18.975,-17.641,-19.968,13.689,13.332,0.056301,0.28637,0.0,0.57793,210.84,96,0.1,0.06385,-0.070056,9.2875,0.1503,6.43226,-0.39774
1.6188,31.089,1.2727,-53.88,2.2314,0.18583,0.012087,0.0074834,-0.089072,0.088403,102.336,7.3,69.51,0.03,-36.74,0.0,-5.2324,-4.6641,-3.0139,-5.6794,5.9586,5.9746,0.2828,0.49563,0.0,3.8888,199.49,96,0.38,1.2554,-0.11078,90.373,0.016632,1.63382,0.013822
3.3652,0.27524,0.41803,-4.5228,0.57813,0.025062,0.0023362,-0.0020125,0.070003,0.019443,103.868,8.87,93.86,0.7,-3.7509,0.0,2.1069,3.3111,3.4818,2.5711,7.6564,7.9147,0.50007,0.37667,0.0,1.0432,194.83,96,0.14,0.15875,-0.024998,54.403,0.030109,3.81306,0.44306
4.7124,-2.8182,0.58001,-23.384,1.5155,0.050008,0.0039132,0.065229,-0.31929,-0.62173,101.062,13.2,86.29,2.08,-41.01,0.0,-15.599,-9.1999,-2.8034,-5.0557,16.381,17.333,0.16874,0.28204,0.0,1.7601,205.32,96,0.2,0.35002,-0.093373,31.072,0.046119,4.41063,-0.29937
1.1714,-0.93374,0.096843,-6.7942,0.52085,0.025531,0.0027708,0.017667,0.13025,0.12183,103.704,7.6,94.27,0.6,13.414,0.0,-4.3534,-6.2634,-5.7319,-4.353,6.1312,6.2093,0.34519,0.51244,0.0,1.3038,248.7,96,0.14,0.24147,-0.037164,37.012,0.038717,1.50019,0.33019
3.6728,27.738,1.1551,-34.9,1.3911,0.28177,0.015123,0.014094,0.098774,-0.3057,102.583,10.18,78.62,2.65,-11.054,0.0,3.5492,3.4913,4.2863,3.3254,7.8401,8.0252,0.49587,0.37783,0.0,3.8939,227.63,96,0.47,1.4906,-0.058038,270.14,0.0060636,3.27814,-0.39186
4.1353,16.033,1.104,-11.676,1.0613,0.10532,0.007296,-0.069934,-0.17418,-0.19969,101774.4,10.32,82.39,2.2,-10.253,0.0,-1.5385,-1.829,-1.5327,-1.4772,11.077,11.113,0.73649,0.37508,0.0,2.0532,248.29,97,0.29,0.58289,-0.031887,185.88,0.007456,4.17769,0.037686
9.8242,31.577,25.742,-8.4689,0.32325,0.065255,0.0042815,0.24144,0.48677,-0.90962,102.389,19.51,86.64,0.03,-9.8,0.0,-2.9835,0.92068,6.5586,0.54395,21.708,21.104,0.098137,0.44657,0.0,2.0934,301.2,95,0.23,0.34397,-0.029853,128.9,0.0097901,8.60354,-1.2165
2.895,61.285,3.0535,-20.419,2.0484,0.31625,0.019381,0.021278,-0.46378,0.0081111,100.616,12.0,70.48,4.13,4.86,57.83,-4.8162,-2.9522,-0.62922,-3.5924,13.024,12.574,0.15038,0.25003,0.0,5.2058,249.68,96,0.51,3.187,-0.032463,562.98,0.0027294,3.8472,0.9572
2.6297,-6.7433,0.40139,-41.816,2.3913,0.068348,0.0051666,0.031984,-0.044807,-0.1982,100.138,2.27,87.67,0.01,-70.325,0.0,-25.448,-18.748,-20.015,-17.713,1.3122,2.0465,0.22047,0.4331,0.0,1.7746,190.2,96,0.23,0.37355,-0.14205,25.71,0.056118,2.1182,-0.5118
2.0688,20.447,1.4944,-20.787,1.4036,0.084173,0.0065604,-0.031539,-0.12598,-0.1365,101.86,4.6,76.35,2.0,-9.7089,0.0,-2.1499,-2.4291,-3.2115,-2.496,5.1964,5.152,0.4821,0.36276,0.0,1.7091,200.14,96,0.26,0.38471,-0.06292,72.099,0.022719,2.37662,0.30662
6.9883,-2.0625,0.35507,-19.785,1.812,0.014857,0.001302,0.20335,-0.40685,-0.52279,102850.0,9.55,80.57,2.31,-45.001,0.0,0.79936,-0.85309,-5.5911,-1.2241,16.12,16.084,0.61144,0.30135,0.0,0.93902,307.99,87,0.11,0.077935,-0.14295,5.7374,0.19601,6.5353,-0.4547
4.583,4.0735,0.48776,-34.037,1.7311,0.13625,0.0064076,0.035452,-0.18278,-0.24252,99.644,15.42,89.2,1.89,-37.326,0.0,-5.7707,-1.3076,3.8848,-0.85641,13.873,14.265,0.28121,0.47468,0.0,2.013,162.9,96,0.34,0.47721,-0.083158,98.404,0.015411,4.41113,-0.16887
7.2084,27.188,2.1056,-39.068,1.9837,0.19327,0.01151,0.022267,-0.6034,-0.29784,101.007,14.63,78.4,3.59,-31.966,0.0,0.27917,-1.6097,-1.0011,-0.74963,15.235,15.184,0.56264,0.39826,0.0,2.4598,242.22,97,0.4,1.0276,-0.079569,142.41,0.0098082,6.63199,-0.57801
4.8473,33.515,5.7125,-13.8,1.8856,0.037712,0.0036542,0.063657,-1.1088,-0.53078,101.178,17.03,79.96,3.88,-28.819,23.77,7.1075,9.7728,14.563,4.0513,20.183,19.952,0.52137,0.67853,0.0,1.4005,232.29,96,0.18,0.2726,-0.06378,35.206,0.040703,4.5239,-0.3261
3.8682,5.2657,0.76722,-33.553,1.8013,0.098013,0.007962,0.0045912,-0.48899,-0.21387,101.118,10.63,83.99,2.05,-78.763,0.0,-7.2618,-6.4634,-4.147,-3.1378,11.148,11.399,0.22818,0.28562,0.0,2.8261,240.75,96,0.28,0.96654,-0.095328,58.492,0.024499,3.49713,-0.37287
